year,customer_id,phone_no,gender,age,no_of_days_subscribed,multi_screen,mail_subscribed,weekly_mins_watched,minimum_daily_mins,maximum_daily_mins,weekly_max_night_mins,videos_watched,maximum_days_inactive,customer_support_calls,churn
2020,911690,397-4976,0,65,122,0,0,255.75,11.3,28.99,75,2,4.0,1,0.0
2020,912703,383-6544,1,25,146,1,0,199.5,11.2,22.61,128,3,4.0,1,0.0
2020,913241,348-5567,0,36,127,1,0,271.35,7.4,30.75,105,4,2.0,2,0.0
2020,913672,405-3916,0,40,92,0,0,231.0,5.6,26.18,117,2,2.0,3,1.0
2020,913777,406-2213,1,52,105,0,0,221.55,12.8,25.11,102,3,4.0,2,0.0
2020,913796,409-4791,0,58,41,0,0,304.35,9.0,34.49,92,3,3.0,3,0.0
2020,914425,340-3182,1,32,117,0,0,214.95,11.5,24.36,96,3,4.0,1,0.0
2020,915685,410-2518,0,36,112,0,0,261.75,11.3,29.67,120,7,4.0,1,0.0
2020,915734,367-2056,1,29,48,0,1,297.0,7.6,33.66,71,4,3.0,1,0.0
2020,916431,355-7251,0,51,125,0,0,343.95,12.0,38.98,95,8,4.0,1,0.0
2020,917050,339-9631,0,28,92,0,1,226.65,10.0,25.69,114,3,3.0,1,0.0
2020,917172,418-8170,0,29,119,0,1,325.8,11.3,36.92,85,4,4.0,0,0.0
2020,917916,358-3114,0,38,50,0,0,197.55,11.0,22.39,126,5,3.0,1,0.0
2020,918334,394-7710,1,35,148,1,0,222.3,8.6,25.19,62,3,3.0,2,0.0
2020,918911,390-2320,1,36,104,0,0,209.55,11.3,23.75,102,5,4.0,2,0.0
2020,919437,403-5575,1,39,136,0,0,228.9,5.0,25.94,99,10,2.0,1,0.0
2020,919521,341-3349,1,65,124,0,0,291.0,11.9,32.98,153,5,4.0,0,0.0
2020,919598,416-8701,0,25,79,0,0,236.4,9.4,26.79,86,10,3.0,5,1.0
2020,920128,352-1237,1,61,64,0,0,231.0,3.5,26.18,86,3,1.0,1,0.0
2020,920271,338-6981,1,34,51,0,0,348.6,9.1,39.51,107,3,3.0,1,0.0
2020,920453,356-2302,1,36,110,0,0,282.0,15.3,31.96,64,3,5.0,3,0.0
2020,920776,363-3515,1,35,79,0,0,308.55,6.7,34.97,106,18,2.0,1,0.0
2020,921247,350-9720,0,41,47,0,1,169.2,13.2,19.18,112,6,4.0,2,0.0
2020,922503,395-6195,0,42,109,0,1,250.35,12.3,28.37,97,4,4.0,1,1.0
2020,922547,405-5403,0,31,147,1,0,337.8,9.9,38.28,146,1,3.0,0,1.0
2020,924220,357-1700,1,40,104,1,0,222.3,11.0,25.19,103,4,3.0,0,0.0
2020,924324,362-2776,1,63,85,1,0,324.0,3.6,36.72,98,7,1.0,2,0.0
2020,926137,404-9539,0,57,63,0,0,223.95,9.1,25.38,72,4,3.0,0,0.0
2020,926279,411-1715,0,28,97,1,0,215.55,10.9,24.43,81,3,3.0,0,0.0
2020,927074,366-3917,1,49,104,0,0,275.4,12.7,31.21,112,2,4.0,1,0.0
2020,927902,389-2540,1,30,137,1,0,261.0,11.4,29.58,98,3,4.0,2,0.0
2020,927976,392-8318,0,51,133,0,0,302.55,6.0,34.29,80,4,2.0,0,0.0
2020,928517,328-5050,1,26,58,0,0,364.65,7.8,41.33,120,4,3.0,2,0.0
2020,928521,415-5008,1,30,132,0,0,254.85,11.5,28.88,79,2,4.0,1,0.0
2020,928942,359-7648,0,33,113,0,0,310.8,9.9,35.22,87,1,3.0,1,0.0
2020,929521,374-5353,1,55,82,0,0,450.45,11.7,51.05,73,4,4.0,0,1.0
2020,929638,352-1798,1,25,52,0,0,314.7,9.9,35.67,119,9,3.0,4,0.0
2020,929939,405-7542,1,39,114,0,0,289.5,9.6,32.81,79,2,3.0,2,0.0
2020,929949,373-2053,1,29,112,0,0,503.25,12.7,57.04,132,8,4.0,2,1.0
2020,929995,335-8836,1,56,160,0,0,261.45,8.3,29.63,131,2,3.0,0,0.0
2020,930251,360-4320,0,45,85,0,0,153.0,10.7,17.34,105,3,3.0,1,0.0
2020,931628,383-7689,0,42,135,0,0,302.7,10.3,34.31,82,6,3.0,1,0.0
2020,931742,408-1331,0,26,6,0,0,339.75,9.4,38.51,98,4,3.0,3,0.0
2020,932297,335-2331,0,43,150,0,0,219.45,13.1,24.87,103,3,4.0,1,0.0
2020,932324,352-6265,0,27,124,0,0,282.75,6.1,32.05,127,6,2.0,1,0.0
2020,932741,370-7565,1,48,32,0,1,400.05,16.3,45.34,98,4,5.0,1,0.0
2020,933115,387-7641,0,44,143,0,0,165.15,9.2,18.72,94,2,3.0,1,0.0
2020,933777,358-1912,0,48,69,0,0,292.95,12.5,33.2,119,4,4.0,3,0.0
2020,933792,370-4139,0,41,180,0,1,347.7,7.6,39.41,121,4,3.0,1,0.0
2020,933815,346-7795,0,31,144,1,0,305.25,11.9,34.6,94,11,4.0,0,0.0
2020,933840,348-3444,0,43,120,0,1,230.25,11.4,26.1,76,4,4.0,0,0.0
2020,933958,376-1000,0,32,68,0,0,259.05,11.7,29.36,99,1,4.0,2,0.0
2020,933978,363-1560,1,65,58,0,0,352.2,9.9,39.92,122,6,3.0,0,0.0
2020,934109,400-1367,0,29,99,0,0,285.6,11.2,32.37,92,4,4.0,2,0.0
2020,935533,375-8304,0,33,92,0,0,312.0,8.6,35.36,97,6,3.0,0,0.0
2020,936502,350-1354,0,72,143,0,0,304.2,4.6,34.48,71,4,2.0,1,0.0
2020,936600,379-4257,0,32,137,0,0,190.5,7.5,21.59,127,2,3.0,1,0.0
2020,936940,401-4052,0,41,120,0,0,331.95,9.3,37.62,80,7,3.0,0,0.0
2020,939713,347-9737,1,26,98,0,0,280.8,5.1,31.82,129,4,2.0,1,0.0
2020,939796,402-1381,1,36,136,1,1,305.85,10.5,34.66,107,6,3.0,3,0.0
2020,940558,376-9607,0,33,23,0,0,169.65,6.9,19.23,126,2,3.0,1,1.0
2020,940570,327-5525,0,53,61,1,1,215.25,11.3,24.4,95,3,3.0,0,0.0
2020,941288,332-9446,1,35,130,0,0,231.0,12.9,26.18,75,1,4.0,1,0.0
2020,942759,384-2372,1,38,75,1,0,333.6,8.7,37.81,104,9,3.0,1,1.0
2020,943043,414-2695,1,38,78,0,0,206.1,14.0,23.36,136,11,4.0,3,0.0
2020,943469,405-5681,0,40,116,0,0,260.25,16.2,29.5,112,10,5.0,3,0.0
2020,943824,408-6089,0,34,81,0,1,242.4,12.2,27.47,101,5,4.0,1,0.0
2020,943851,367-1398,0,35,77,0,0,217.35,12.3,24.63,73,3,4.0,2,0.0
2020,943939,398-9870,1,34,190,0,1,249.75,8.5,28.31,102,3,3.0,0,0.0
2020,944427,416-5341,1,29,74,0,0,247.95,9.8,28.1,102,3,3.0,1,0.0
2020,944474,397-6064,1,30,13,0,1,264.9,11.3,30.02,128,5,4.0,2,0.0
2020,945538,363-1366,1,34,71,0,1,263.55,14.1,29.87,154,7,4.0,1,0.0
2020,946024,400-9510,0,29,78,0,0,379.35,9.5,42.99,105,7,3.0,3,0.0
2020,946032,346-7656,0,35,97,0,0,181.2,11.9,20.54,63,3,4.0,4,1.0
2020,946106,393-9918,1,44,146,0,1,264.9,14.6,30.02,98,6,3.0,1,0.0
2020,946341,348-7409,1,30,66,0,0,131.4,9.2,14.89,125,5,3.0,1,0.0
2020,947753,371-6990,1,35,124,0,0,237.9,10.2,26.96,104,8,3.0,3,0.0
2020,949148,334-2729,1,34,60,0,0,203.1,7.9,23.02,103,4,3.0,1,0.0
2020,949443,417-5813,1,43,112,0,0,251.7,11.9,28.53,108,4,4.0,0,0.0
2020,949500,347-9769,1,24,140,0,1,235.65,11.1,26.71,94,9,3.0,1,0.0
2020,949809,405-6189,0,39,97,0,0,384.6,11.1,43.59,101,1,3.0,1,1.0
2020,950154,350-6639,0,47,44,0,1,332.7,14.0,37.71,62,7,4.0,0,0.0
2020,950423,351-7005,1,42,40,0,1,337.05,7.5,38.2,104,5,3.0,1,1.0
2020,950561,348-9945,1,30,94,0,0,209.1,7.7,23.7,129,3,3.0,0,0.0
2020,950907,412-2520,1,69,73,0,1,123.45,11.8,13.99,98,2,4.0,6,1.0
2020,951290,417-7888,1,41,189,0,1,385.05,11.4,43.64,87,3,4.0,3,0.0
2020,951959,384-9254,1,44,94,1,0,353.4,8.6,40.05,93,4,3.0,1,0.0
2020,952646,332-5521,1,37,122,0,0,235.65,8.5,26.71,59,5,3.0,4,1.0
2020,953195,360-7839,1,25,102,0,0,300.9,7.7,34.1,128,2,3.0,3,0.0
2020,953530,345-7014,0,54,70,0,0,345.45,13.2,39.15,105,4,4.0,1,0.0
2020,954051,419-4894,1,43,73,0,0,235.65,10.0,26.71,91,8,3.0,0,0.0
2020,954243,418-9502,0,36,179,0,0,256.05,13.3,29.02,107,4,4.0,1,0.0
2020,954522,393-2373,0,31,196,0,0,351.0,9.1,39.78,70,5,3.0,2,0.0
2020,955302,415-1141,1,41,99,0,0,211.05,12.4,23.92,125,4,4.0,2,0.0
2020,955786,402-9980,0,34,61,1,0,117.3,10.1,13.29,100,6,3.0,2,0.0
2020,956413,405-9217,0,33,48,0,0,285.6,8.3,32.37,113,4,3.0,2,0.0
2020,956460,328-6289,0,28,139,0,1,236.4,13.7,26.79,112,2,4.0,0,0.0
2020,956473,339-4636,0,25,50,0,0,232.05,11.1,26.3,95,3,3.0,0,0.0
2020,956526,415-8151,0,26,150,0,1,314.85,6.6,35.68,113,1,2.0,0,0.0
2020,956898,353-3305,0,33,78,0,0,196.2,10.0,22.24,108,5,3.0,1,0.0
2020,957107,334-2730,0,48,151,0,0,201.75,15.4,22.87,61,1,5.0,1,0.0
2020,957300,376-5908,1,33,65,0,0,223.05,12.7,25.28,107,6,4.0,2,0.0
2020,957452,416-8428,0,39,142,0,0,127.2,14.2,14.42,148,6,4.0,2,0.0
2020,957973,384-5027,1,57,84,0,0,340.35,13.2,38.57,121,5,4.0,2,0.0
2020,959167,367-3648,0,46,141,0,0,77.85,10.1,8.82,115,3,3.0,3,0.0
2020,959264,399-8859,1,26,115,0,0,164.55,15.4,18.65,96,8,5.0,3,0.0
2020,959673,334-7443,0,62,79,0,0,195.3,14.0,22.13,140,6,4.0,3,0.0
2020,961226,345-5980,0,35,83,1,1,142.05,10.6,16.1,109,6,3.0,2,0.0
2020,961691,393-6475,0,40,22,0,0,240.6,12.5,27.27,115,4,4.0,1,0.0
2020,961937,419-2637,0,36,55,0,1,248.4,11.0,28.15,90,2,3.0,3,0.0
2020,962573,330-8351,1,58,60,1,0,274.5,11.1,31.11,119,6,3.0,1,0.0
2020,962883,366-7331,1,55,95,0,0,295.5,16.1,33.49,104,8,5.0,0,0.0
2020,963327,404-3211,0,41,96,0,0,240.3,9.3,27.23,68,5,3.0,2,0.0
2020,963831,351-1007,1,42,84,0,1,247.95,7.6,28.1,72,7,3.0,3,0.0
2020,964264,354-2189,1,41,40,1,0,256.05,8.2,29.02,89,9,3.0,3,0.0
2020,964321,329-9046,1,46,74,0,0,222.75,9.9,25.25,83,6,3.0,3,0.0
2020,964557,404-9754,1,28,125,0,0,245.7,15.7,27.85,95,4,5.0,0,0.0
2020,964643,422-7728,0,50,64,0,0,329.4,9.7,37.33,65,5,3.0,1,0.0
2020,964756,398-8801,0,27,88,0,0,284.7,14.9,32.27,111,3,5.0,2,0.0
2020,964765,404-4481,1,42,67,0,0,316.05,7.2,35.82,83,6,2.0,1,0.0
2020,965313,392-5605,0,34,120,0,0,237.0,10.0,26.86,132,5,3.0,1,0.0
2020,965406,400-4020,0,38,131,0,0,249.75,9.9,28.31,93,5,3.0,1,0.0
2020,967000,407-7507,1,42,106,0,1,296.1,12.3,33.56,101,4,4.0,3,0.0
2020,967413,334-9505,1,32,132,0,1,339.3,10.5,38.45,102,5,3.0,3,1.0
2020,967998,336-6085,1,39,49,0,0,320.7,15.6,36.35,128,7,5.0,0,0.0
2020,968402,381-4712,1,38,151,0,0,353.85,5.8,40.1,116,2,2.0,3,0.0
2020,968500,345-1524,1,36,101,0,0,134.55,13.5,15.25,93,11,4.0,5,1.0
2020,968842,344-4691,1,36,57,0,1,419.85,13.0,47.58,94,2,4.0,1,0.0
2020,968897,385-9744,1,61,65,0,0,166.5,4.4,18.87,89,14,2.0,1,0.0
2020,969286,395-8595,0,31,138,0,0,257.1,17.0,29.14,115,4,5.0,3,0.0
2020,969710,393-5284,1,27,143,0,0,233.25,7.6,26.44,61,11,3.0,1,0.0
2020,969732,354-3237,0,34,98,0,0,331.8,11.9,37.6,89,3,4.0,4,0.0
2020,970008,402-9982,0,53,105,0,1,314.4,10.6,35.63,131,3,3.0,2,0.0
2020,970012,368-3078,1,47,102,0,0,261.75,10.3,29.67,116,5,3.0,4,0.0
2020,971002,353-7289,1,61,34,0,0,187.2,10.0,21.22,78,4,3.0,2,0.0
2020,971377,368-9507,1,35,57,0,0,254.4,11.2,28.83,83,4,4.0,0,0.0
2020,971483,378-3625,0,37,208,0,0,489.75,10.7,55.51,102,6,3.0,2,1.0
2020,971531,378-4557,1,32,27,0,0,355.05,12.7,40.24,85,6,4.0,1,0.0
2020,971575,396-2945,1,54,147,0,0,319.2,10.2,36.18,113,2,3.0,1,0.0
2020,971608,416-2825,1,25,90,0,0,310.8,8.0,35.22,103,1,3.0,2,0.0
2020,971989,409-7523,0,33,125,1,0,280.95,9.6,31.84,112,2,3.0,0,1.0
2020,972391,356-5491,1,32,93,0,1,268.05,8.0,30.38,82,4,3.0,2,0.0
2020,972567,375-9930,1,58,139,0,0,316.65,5.6,35.89,70,4,2.0,0,0.0
2020,973083,388-1250,1,29,73,0,0,280.95,15.1,31.84,108,2,5.0,1,0.0
2020,973145,355-1735,1,35,71,0,0,211.8,7.0,24.0,72,2,2.0,2,0.0
2020,973331,411-7649,1,36,119,0,0,334.2,11.2,37.88,112,6,4.0,1,0.0
2020,973588,368-8964,1,34,139,0,0,304.8,9.7,34.54,76,3,3.0,2,0.0
2020,973653,395-7857,1,53,105,0,1,354.75,8.1,40.21,115,3,3.0,2,0.0
2020,974506,380-7321,1,33,120,0,0,270.0,4.7,30.6,91,7,2.0,3,0.0
2020,975194,337-3769,0,53,116,0,0,302.7,16.5,34.31,130,5,5.0,0,0.0
2020,976047,332-2137,0,36,80,0,0,158.7,13.1,17.99,87,5,4.0,0,0.0
2020,977373,370-5361,1,27,124,0,0,381.45,11.8,43.23,69,2,4.0,2,0.0
2020,978441,365-9696,1,38,74,0,0,331.65,10.6,37.59,112,3,3.0,0,0.0
2020,978662,402-2728,1,35,97,0,0,326.4,4.2,36.99,110,3,2.0,0,0.0
2020,979051,386-3671,1,45,99,0,0,325.8,15.8,36.92,89,7,5.0,3,0.0
2020,979287,364-7622,0,41,102,0,0,337.05,15.8,38.2,109,6,5.0,1,0.0
2020,979406,366-7360,1,47,129,0,1,179.4,5.9,20.33,175,2,2.0,2,0.0
2020,979481,389-9120,1,37,58,0,0,248.1,12.8,28.12,118,5,4.0,2,0.0
2020,979660,417-4885,1,30,141,0,0,325.65,12.0,36.91,103,6,4.0,0,0.0
2020,979909,384-5004,1,29,144,0,0,417.75,11.6,47.35,90,5,4.0,1,1.0
2020,980228,420-8308,0,37,90,0,0,301.35,8.9,34.15,98,7,3.0,1,0.0
2020,980395,336-6907,0,38,62,0,0,258.6,11.0,29.31,109,5,3.0,0,0.0
2020,980963,362-2314,0,26,158,0,0,307.8,14.4,34.88,108,12,4.0,0,0.0
2020,981937,380-5873,1,37,46,0,0,298.8,10.2,33.86,84,2,3.0,3,0.0
2020,982050,387-6716,0,21,152,0,0,309.45,10.6,35.07,121,4,3.0,1,0.0
2020,982086,383-2017,0,54,139,0,0,331.95,11.3,37.62,89,6,4.0,1,0.0
2020,983109,353-3285,0,57,127,0,0,330.3,11.7,37.43,113,3,4.0,2,0.0
2020,983806,349-1687,1,54,119,0,1,231.0,11.8,26.18,112,4,4.0,2,0.0
2020,984575,416-5261,0,58,136,0,1,269.1,9.5,30.5,120,4,3.0,2,0.0
2020,984634,416-9021,0,32,144,1,1,262.2,12.8,29.72,90,3,4.0,0,0.0
2020,985734,375-8238,0,67,144,1,0,225.0,9.4,25.5,121,15,3.0,0,0.0
2020,985779,388-4459,1,37,99,0,0,193.2,14.1,21.9,131,4,4.0,2,0.0
2020,985800,328-1522,0,42,73,0,0,263.1,12.2,29.82,85,4,4.0,0,0.0
2020,986715,353-7461,1,37,128,0,0,370.95,14.7,42.04,112,2,4.0,3,0.0
2020,987122,364-8981,0,26,54,0,0,175.2,12.0,19.86,101,2,4.0,1,0.0
2020,987339,362-7581,0,42,81,1,1,355.65,7.9,40.31,120,3,3.0,1,0.0
2020,988042,332-9891,0,41,149,0,0,210.6,11.1,23.87,108,9,3.0,1,0.0
2020,988109,403-4200,1,29,81,0,0,331.2,7.6,37.54,100,3,3.0,2,0.0
2020,988762,351-6552,1,32,60,0,0,187.65,11.2,21.27,79,3,4.0,3,0.0
2020,988979,392-2722,1,38,81,0,1,173.85,11.7,19.7,90,6,4.0,3,0.0
2020,989058,396-8265,0,29,151,0,1,322.05,8.6,36.5,44,4,3.0,1,0.0
2020,989294,372-4835,0,70,93,0,0,285.3,8.8,32.33,92,4,3.0,0,0.0
2020,989415,394-8006,1,25,95,0,0,234.9,12.3,26.62,115,5,4.0,3,0.0
2020,989511,346-4216,0,43,154,0,1,336.0,9.6,38.08,100,2,3.0,0,0.0
2020,990376,357-7060,0,45,42,0,0,219.45,8.0,24.87,117,12,3.0,1,0.0
2020,990984,341-1412,0,42,73,0,0,382.05,10.6,43.3,60,8,3.0,0,0.0
2020,991428,348-1528,0,36,42,0,0,233.1,9.0,26.42,128,3,3.0,0,0.0
2020,991641,403-4298,1,35,157,0,0,344.7,9.6,39.07,108,7,3.0,3,0.0
2020,992113,333-2906,0,61,133,0,0,368.7,11.2,41.79,103,7,4.0,0,0.0
2020,992456,392-3813,1,25,144,0,1,159.6,10.1,18.09,111,5,3.0,1,0.0
2020,993714,364-1969,1,32,61,0,0,67.5,9.8,7.65,94,6,3.0,2,0.0
2020,993815,387-5891,1,49,50,1,1,460.65,8.0,52.21,109,3,3.0,0,0.0
2020,994954,329-3222,0,42,119,0,1,176.7,7.6,20.03,76,3,3.0,3,0.0
2020,998086,383-9255,1,45,127,0,0,273.45,9.3,30.99,116,3,3.0,1,0.0
2020,998474,353-2080,1,53,94,0,0,128.85,15.6,14.6,110,16,5.0,0,0.0
2020,998934,359-7788,1,40,94,0,0,178.05,10.4,20.18,100,6,3.0,3,0.0
2020,999961,414-1496,1,37,73,0,0,326.7,10.3,37.03,89,6,3.0,1,1.0
